sku,store_view_code,price,special_price,special_price_from_date,special_price_to_date,regular_price_per_weight_unit,special_price_per_weight_unit,product_online
13710788,"thailand_gf_th",38,38,25-JAN-24,25-JAN-24,38,38,1
13710788,"thailand_hy_th",37,29,25-JAN-24,21-FEB-24,37,29,1
13710796,"thailand_gf_th",38,38,25-JAN-24,25-JAN-24,38,38,1
13710796,"thailand_hy_th",37,29,25-JAN-24,21-FEB-24,37,29,1
13710818,"thailand_gf_th",38,38,25-JAN-24,25-JAN-24,38,38,1
13710818,"thailand_hy_th",37,29,25-JAN-24,21-FEB-24,37,29,1
1371568,"thailand_gf_th",204,204,25-JAN-24,25-JAN-24,204,204,1
1371568,"thailand_hy_th",204,169,25-JAN-24,21-FEB-24,204,169,1
13716735,"thailand_gf_th",69,69,25-JAN-24,25-JAN-24,69,69,1
13716735,"thailand_hy_th",65,35,25-JAN-24,21-FEB-24,65,35,1
13716743,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,1
13716743,"thailand_hy_th",65,39,25-JAN-24,21-FEB-24,65,39,1
13716794,"thailand_gf_th",315,315,25-JAN-24,25-JAN-24,315,315,2
13716794,"thailand_hy_th",315,239,25-JAN-24,21-FEB-24,315,239,2
13729144,"thailand_gf_th",58,52,25-JAN-24,21-FEB-24,58,52,1
13729144,"thailand_hy_th",58,58,25-JAN-24,25-JAN-24,58,58,1
13734180,"thailand_gf_th",49,49,25-JAN-24,25-JAN-24,49,49,1
13734180,"thailand_hy_th",49,49,25-JAN-24,25-JAN-24,49,49,1
13734199,"thailand_gf_th",29,29,25-JAN-24,25-JAN-24,29,29,2
13734199,"thailand_hy_th",29,25,25-JAN-24,31-JAN-24,29,25,1
13734261,"thailand_gf_th",35,35,25-JAN-24,25-JAN-24,35,35,1
13734261,"thailand_hy_th",35,32,25-JAN-24,31-JAN-24,35,32,1
13734342,"thailand_gf_th",39,39,25-JAN-24,25-JAN-24,39,39,1
13734342,"thailand_hy_th",39,35,25-JAN-24,31-JAN-24,39,35,1
13736833,"thailand_gf_th",21,17,25-JAN-24,21-FEB-24,21,17,1
13736833,"thailand_hy_th",20,20,25-JAN-24,25-JAN-24,20,20,1
13752995,"thailand_gf_th",30,30,25-JAN-24,25-JAN-24,30,30,2
13386875,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,1
13386875,"thailand_hy_th",65,55,25-JAN-24,21-FEB-24,65,55,1
13386883,"thailand_gf_th",39,35,25-JAN-24,21-FEB-24,39,35,1
13386883,"thailand_hy_th",39,32,25-JAN-24,21-FEB-24,39,32,1
13387030,"thailand_gf_th",98,85,25-JAN-24,21-FEB-24,98,85,1
13387030,"thailand_hy_th",98,85,25-JAN-24,21-FEB-24,98,85,1
13399373,"thailand_gf_th",84,84,25-JAN-24,25-JAN-24,84,84,1
13399373,"thailand_hy_th",84,79,25-JAN-24,31-JAN-24,84,79,1
13465120,"thailand_gf_th",799,579,25-JAN-24,21-FEB-24,799,579,2
13465120,"thailand_hy_th",799,589,01-JAN-24,31-JAN-24,799,589,1
13480782,"thailand_gf_th",52,49,25-JAN-24,21-FEB-24,52,49,1
13480782,"thailand_hy_th",52,49,25-JAN-24,21-FEB-24,52,49,1
13488589,"thailand_gf_th",47,39,25-JAN-24,21-FEB-24,47,39,1
13488589,"thailand_hy_th",47,39,25-JAN-24,21-FEB-24,47,39,1
13499610,"thailand_gf_th",530,530,25-JAN-24,25-JAN-24,530,530,1
13499610,"thailand_hy_th",530,399,25-JAN-24,21-FEB-24,530,399,1
13586211,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
13586211,"thailand_hy_th",159,135,25-JAN-24,21-FEB-24,159,135,1
13603337,"thailand_gf_th",219,199,25-JAN-24,21-FEB-24,219,199,1
13603337,"thailand_hy_th",219,199,25-JAN-24,21-FEB-24,219,199,1
13616951,"thailand_gf_th",109,109,25-JAN-24,25-JAN-24,109,109,1
13616951,"thailand_hy_th",109,99,25-JAN-24,21-FEB-24,109,99,1
13619861,"thailand_gf_th",142,142,25-JAN-24,25-JAN-24,142,142,1
13619861,"thailand_hy_th",142,129,25-JAN-24,21-FEB-24,142,129,1
13619896,"thailand_gf_th",142,142,25-JAN-24,25-JAN-24,142,142,1
13619896,"thailand_hy_th",142,129,25-JAN-24,21-FEB-24,142,129,1
13619926,"thailand_gf_th",142,129,25-JAN-24,21-FEB-24,142,129,1
13619926,"thailand_hy_th",142,129,25-JAN-24,21-FEB-24,142,129,1
13619942,"thailand_gf_th",142,142,25-JAN-24,25-JAN-24,142,142,1
13619942,"thailand_hy_th",142,129,25-JAN-24,21-FEB-24,142,129,1
1363808,"thailand_gf_th",180,180,25-JAN-24,25-JAN-24,180,180,1
12918326,"thailand_hy_th",125,109,25-JAN-24,31-JAN-24,125,109,1
12918342,"thailand_gf_th",125,125,25-JAN-24,25-JAN-24,125,125,1
12918342,"thailand_hy_th",125,109,25-JAN-24,31-JAN-24,125,109,1
12942545,"thailand_gf_th",84,69,25-JAN-24,31-JAN-24,84,69,1
12942545,"thailand_hy_th",84,69,25-JAN-24,31-JAN-24,84,69,1
12951447,"thailand_gf_th",158,155,25-JAN-24,21-FEB-24,158,155,1
12951447,"thailand_hy_th",158,155,25-JAN-24,21-FEB-24,158,155,1
12951455,"thailand_gf_th",791,791,25-JAN-24,25-JAN-24,791,791,2
12951455,"thailand_hy_th",791,669,25-JAN-24,21-FEB-24,791,669,1
12977160,"thailand_gf_th",45,43,25-JAN-24,21-FEB-24,45,43,1
12977160,"thailand_hy_th",45,43,25-JAN-24,21-FEB-24,45,43,1
13035339,"thailand_gf_th",870,825,25-JAN-24,21-FEB-24,870,825,2
13035339,"thailand_hy_th",870,810,01-JAN-24,31-JAN-24,870,810,1
13052063,"thailand_gf_th",318,318,25-JAN-24,25-JAN-24,318,318,1
13052063,"thailand_hy_th",299,259,25-JAN-24,21-FEB-24,299,259,1
1308386,"thailand_gf_th",123,99,25-JAN-24,21-FEB-24,123,99,1
1308386,"thailand_hy_th",123,99,25-JAN-24,21-FEB-24,123,99,1
1308408,"thailand_gf_th",123,99,25-JAN-24,21-FEB-24,123,99,1
1308408,"thailand_hy_th",123,99,25-JAN-24,21-FEB-24,123,99,1
13105582,"thailand_gf_th",39,39,25-JAN-24,25-JAN-24,39,39,1
13105582,"thailand_hy_th",39,33,25-JAN-24,21-FEB-24,39,33,1
13156128,"thailand_gf_th",51,51,25-JAN-24,25-JAN-24,51,51,1
13156128,"thailand_hy_th",51,40,25-JAN-24,21-FEB-24,51,40,1
13156136,"thailand_gf_th",30,22,25-JAN-24,21-FEB-24,30,22,1
13156136,"thailand_hy_th",29,22,25-JAN-24,21-FEB-24,29,22,1
13159631,"thailand_gf_th",69,55,25-JAN-24,21-FEB-24,69,55,1
13159631,"thailand_hy_th",69,55,25-JAN-24,21-FEB-24,69,55,1
13184067,"thailand_gf_th",50,42,25-JAN-24,21-FEB-24,50,42,1
13184067,"thailand_hy_th",50,42,25-JAN-24,21-FEB-24,50,42,1
13184571,"thailand_gf_th",139,118,25-JAN-24,21-FEB-24,139,118,1
13184571,"thailand_hy_th",139,118,25-JAN-24,21-FEB-24,139,118,1
13186396,"thailand_gf_th",135,135,25-JAN-24,25-JAN-24,135,135,2
13752995,"thailand_hy_th",30,26,25-JAN-24,21-FEB-24,30,26,1
14045036,"thailand_gf_th",77,77,25-JAN-24,25-JAN-24,77,77,1
14045036,"thailand_hy_th",77,72,25-JAN-24,21-FEB-24,77,72,1
14045044,"thailand_gf_th",163,139,25-JAN-24,21-FEB-24,163,139,1
14045044,"thailand_hy_th",163,139,25-JAN-24,21-FEB-24,163,139,1
14047314,"thailand_gf_th",136,136,25-JAN-24,25-JAN-24,136,136,1
14047314,"thailand_hy_th",133,123,25-JAN-24,21-FEB-24,133,123,1
14047322,"thailand_gf_th",152,152,25-JAN-24,25-JAN-24,152,152,1
14047322,"thailand_hy_th",152,137,25-JAN-24,21-FEB-24,152,137,1
14047330,"thailand_gf_th",161,161,25-JAN-24,25-JAN-24,161,161,2
14047330,"thailand_hy_th",158,143,25-JAN-24,21-FEB-24,158,143,1
14085410,"thailand_gf_th",535,535,25-JAN-24,25-JAN-24,535,535,2
14085410,"thailand_hy_th",535,495,25-JAN-24,21-FEB-24,535,495,1
14097079,"thailand_gf_th",128,128,25-JAN-24,25-JAN-24,128,128,1
14097079,"thailand_hy_th",128,112,25-JAN-24,21-FEB-24,128,112,1
14097125,"thailand_gf_th",135,135,25-JAN-24,25-JAN-24,135,135,1
1463527,"thailand_hy_th",190,162,25-JAN-24,21-FEB-24,190,162,1
14639661,"thailand_gf_th",102,102,25-JAN-24,25-JAN-24,102,102,1
14639661,"thailand_hy_th",102,92,25-JAN-24,21-FEB-24,102,92,1
14639688,"thailand_gf_th",16.5,16.5,25-JAN-24,25-JAN-24,16.5,16.5,1
14639688,"thailand_hy_th",16.5,15,25-JAN-24,31-JAN-24,16.5,15,1
14643081,"thailand_gf_th",11,11,25-JAN-24,25-JAN-24,11,11,1
14643081,"thailand_hy_th",10,10,25-JAN-24,25-JAN-24,10,10,1
14696509,"thailand_gf_th",48,48,25-JAN-24,25-JAN-24,48,48,1
14696509,"thailand_hy_th",48,44,25-JAN-24,21-FEB-24,48,44,1
14696517,"thailand_gf_th",48,48,25-JAN-24,25-JAN-24,48,48,1
14696517,"thailand_hy_th",48,44,25-JAN-24,21-FEB-24,48,44,1
14696525,"thailand_gf_th",48,48,25-JAN-24,25-JAN-24,48,48,1
14696525,"thailand_hy_th",48,44,25-JAN-24,21-FEB-24,48,44,1
14729423,"thailand_gf_th",103,103,25-JAN-24,25-JAN-24,103,103,1
14729423,"thailand_hy_th",103,100,25-JAN-24,21-FEB-24,103,100,1
14729431,"thailand_gf_th",103,103,25-JAN-24,25-JAN-24,103,103,1
14729431,"thailand_hy_th",103,100,25-JAN-24,21-FEB-24,103,100,1
1475541,"thailand_gf_th",90,90,25-JAN-24,25-JAN-24,90,90,2
1475541,"thailand_hy_th",90,60,25-JAN-24,21-FEB-24,90,60,1
14756986,"thailand_gf_th",55,55,25-JAN-24,25-JAN-24,55,55,2
14756986,"thailand_hy_th",55,50,25-JAN-24,21-FEB-24,55,50,1
14821656,"thailand_gf_th",58,51,25-JAN-24,21-FEB-24,58,51,1
14821656,"thailand_hy_th",58,51,25-JAN-24,21-FEB-24,58,51,1
1488376,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
1488376,"thailand_hy_th",159,139,25-JAN-24,21-FEB-24,159,139,1
1488384,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
1488384,"thailand_hy_th",159,139,25-JAN-24,21-FEB-24,159,139,1
14932253,"thailand_gf_th",66,66,25-JAN-24,25-JAN-24,66,66,1
14932253,"thailand_hy_th",66,46,25-JAN-24,21-FEB-24,66,46,1
14932865,"thailand_gf_th",30,30,25-JAN-24,25-JAN-24,30,30,1
14932865,"thailand_hy_th",30,21,25-JAN-24,21-FEB-24,30,21,1
14097125,"thailand_hy_th",135,135,25-JAN-24,25-JAN-24,135,135,1
14119803,"thailand_gf_th",55,42,25-JAN-24,31-JAN-24,55,42,1
14119803,"thailand_hy_th",55,42,25-JAN-24,31-JAN-24,55,42,1
14129329,"thailand_gf_th",62,62,25-JAN-24,25-JAN-24,62,62,1
14129329,"thailand_hy_th",62,45,25-JAN-24,21-FEB-24,62,45,1
14132397,"thailand_gf_th",145,145,25-JAN-24,25-JAN-24,145,145,1
14132397,"thailand_hy_th",145,139,25-JAN-24,21-FEB-24,145,139,1
14133822,"thailand_gf_th",129,129,25-JAN-24,25-JAN-24,129,129,1
14133822,"thailand_hy_th",129,105,25-JAN-24,21-FEB-24,129,105,1
14148803,"thailand_gf_th",119,95,25-JAN-24,21-FEB-24,119,95,1
14148803,"thailand_hy_th",119,115,25-JAN-24,21-FEB-24,119,115,1
14192004,"thailand_gf_th",27,22,25-JAN-24,21-FEB-24,27,22,1
14192004,"thailand_hy_th",25.5,22,25-JAN-24,21-FEB-24,25.5,22,1
14213273,"thailand_gf_th",653,586,25-JAN-24,21-FEB-24,653,586,1
14213273,"thailand_hy_th",653,653,25-JAN-24,25-JAN-24,653,653,1
14230380,"thailand_gf_th",119,99,25-JAN-24,31-JAN-24,119,99,1
14230380,"thailand_hy_th",119,99,25-JAN-24,31-JAN-24,119,99,1
14260387,"thailand_gf_th",32,27,25-JAN-24,21-FEB-24,32,27,1
14260387,"thailand_hy_th",32,27,25-JAN-24,21-FEB-24,32,27,1
14260409,"thailand_gf_th",109,85,04-JAN-24,20-MAR-24,109,85,1
14260409,"thailand_hy_th",109,107,25-JAN-24,21-FEB-24,109,107,1
14292920,"thailand_gf_th",791,791,25-JAN-24,25-JAN-24,791,791,2
14292920,"thailand_hy_th",791,669,25-JAN-24,21-FEB-24,791,669,1
14292939,"thailand_gf_th",283,243,25-JAN-24,21-FEB-24,283,243,1
14292939,"thailand_hy_th",283,243,25-JAN-24,21-FEB-24,283,243,1
14292998,"thailand_gf_th",158,158,25-JAN-24,25-JAN-24,158,158,1
14292998,"thailand_hy_th",158,155,25-JAN-24,21-FEB-24,158,155,1
14374005,"thailand_gf_th",39,35,25-JAN-24,21-FEB-24,39,35,1
14374005,"thailand_hy_th",39,35,25-JAN-24,21-FEB-24,39,35,1
14424002,"thailand_gf_th",52,50,25-JAN-24,21-FEB-24,52,50,1
14424002,"thailand_hy_th",52,50,25-JAN-24,21-FEB-24,52,50,1
14424355,"thailand_gf_th",58,52,25-JAN-24,21-FEB-24,58,52,1
14424355,"thailand_hy_th",58,52,25-JAN-24,21-FEB-24,58,52,1
14424363,"thailand_gf_th",58,52,25-JAN-24,21-FEB-24,58,52,1
14424363,"thailand_hy_th",58,52,25-JAN-24,21-FEB-24,58,52,1
14425130,"thailand_gf_th",565,565,25-JAN-24,25-JAN-24,565,565,1
14425130,"thailand_hy_th",565,530,25-JAN-24,21-FEB-24,565,530,1
14480905,"thailand_gf_th",39,39,25-JAN-24,25-JAN-24,39,39,1
14480905,"thailand_hy_th",37,34,25-JAN-24,21-FEB-24,37,34,1
14512211,"thailand_gf_th",62,58,25-JAN-24,21-FEB-24,62,58,1
14512211,"thailand_hy_th",60,58,25-JAN-24,21-FEB-24,60,58,1
14515709,"thailand_gf_th",138,138,25-JAN-24,25-JAN-24,138,138,1
14515709,"thailand_hy_th",138,138,25-JAN-24,25-JAN-24,138,138,1
14515733,"thailand_gf_th",92,68,25-JAN-24,21-FEB-24,92,68,1
14515733,"thailand_hy_th",92,68,25-JAN-24,21-FEB-24,92,68,1
14533588,"thailand_gf_th",1073,965,25-JAN-24,21-FEB-24,1073,965,1
14533588,"thailand_hy_th",1073,1073,25-JAN-24,25-JAN-24,1073,1073,1
14538687,"thailand_gf_th",1310,1245,25-JAN-24,21-FEB-24,1310,1245,2
14538687,"thailand_hy_th",1310,1229,01-JAN-24,31-JAN-24,1310,1229,1
1455370,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
1455370,"thailand_hy_th",159,139,25-JAN-24,21-FEB-24,159,139,1
1455389,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
1455389,"thailand_hy_th",159,139,25-JAN-24,21-FEB-24,159,139,1
14567725,"thailand_gf_th",125,125,25-JAN-24,25-JAN-24,125,125,1
14567725,"thailand_hy_th",125,109,25-JAN-24,31-JAN-24,125,109,1
14582376,"thailand_gf_th",109,79,25-JAN-24,21-FEB-24,109,79,1
14582376,"thailand_hy_th",109,79,25-JAN-24,21-FEB-24,109,79,1
1463519,"thailand_gf_th",190,190,25-JAN-24,25-JAN-24,190,190,2
1463519,"thailand_hy_th",190,162,25-JAN-24,21-FEB-24,190,162,1
1463527,"thailand_gf_th",190,190,25-JAN-24,25-JAN-24,190,190,2
150086282,"thailand_gf_th",535,535,25-JAN-24,25-JAN-24,535,535,2
150086282,"thailand_hy_th",525,520,25-JAN-24,21-FEB-24,525,520,1
150109424,"thailand_gf_th",435,435,25-JAN-24,25-JAN-24,435,435,2
150109424,"thailand_hy_th",435,430,25-JAN-24,21-FEB-24,435,430,1
150157814,"thailand_gf_th",100,92,25-JAN-24,07-FEB-24,100,92,1
150157814,"thailand_hy_th",99,92,25-JAN-24,07-FEB-24,99,92,1
150159252,"thailand_gf_th",276,276,25-JAN-24,25-JAN-24,276,276,2
150159252,"thailand_hy_th",276,246,25-JAN-24,21-FEB-24,276,246,1
150173166,"thailand_gf_th",418,418,25-JAN-24,25-JAN-24,418,418,2
150173166,"thailand_hy_th",418,405,25-JAN-24,21-FEB-24,418,405,1
150184551,"thailand_gf_th",1161,1161,25-JAN-24,25-JAN-24,1161,1161,2
150184551,"thailand_hy_th",1161,1157.5,25-JAN-24,21-FEB-24,1161,1157.5,1
150207540,"thailand_gf_th",295,295,25-JAN-24,25-JAN-24,295,295,2
150207540,"thailand_hy_th",295,315,25-JAN-24,21-FEB-24,295,315,1
150239848,"thailand_gf_th",309,309,25-JAN-24,25-JAN-24,309,309,2
150239848,"thailand_hy_th",309,300,25-JAN-24,21-FEB-24,309,300,1
150240219,"thailand_gf_th",309,309,25-JAN-24,25-JAN-24,309,309,2
150240219,"thailand_hy_th",309,300,25-JAN-24,21-FEB-24,309,300,1
150240240,"thailand_gf_th",309,309,25-JAN-24,25-JAN-24,309,309,2
150240240,"thailand_hy_th",309,300,25-JAN-24,21-FEB-24,309,300,1
150240356,"thailand_gf_th",309,309,25-JAN-24,25-JAN-24,309,309,2
150240356,"thailand_hy_th",309,300,25-JAN-24,21-FEB-24,309,300,1
150255411,"thailand_gf_th",1000,1000,25-JAN-24,25-JAN-24,1000,1000,2
150255411,"thailand_hy_th",1136,1130,25-JAN-24,21-FEB-24,1136,1130,1
150259143,"thailand_gf_th",423,423,25-JAN-24,25-JAN-24,423,423,2
150259143,"thailand_hy_th",423,400,25-JAN-24,21-FEB-24,423,400,1
150292614,"thailand_gf_th",238,238,25-JAN-24,25-JAN-24,238,238,2
150292614,"thailand_hy_th",238,232,25-JAN-24,21-FEB-24,238,232,1
150292621,"thailand_gf_th",238,238,25-JAN-24,25-JAN-24,238,238,2
150292621,"thailand_hy_th",238,232,25-JAN-24,21-FEB-24,238,232,1
1509748,"thailand_hy_th",105,89,25-JAN-24,21-FEB-24,105,89,1
15099350,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,1
15099350,"thailand_hy_th",119,119,25-JAN-24,25-JAN-24,119,119,1
15101940,"thailand_gf_th",215,215,25-JAN-24,25-JAN-24,215,215,1
15101940,"thailand_hy_th",215,175,25-JAN-24,21-FEB-24,215,175,1
15101959,"thailand_gf_th",108,108,25-JAN-24,25-JAN-24,108,108,1
15101959,"thailand_hy_th",108,88,25-JAN-24,21-FEB-24,108,88,1
15109550,"thailand_gf_th",95,92,25-JAN-24,21-FEB-24,95,92,1
15109550,"thailand_hy_th",95,92,25-JAN-24,21-FEB-24,95,92,1
15132129,"thailand_gf_th",49,44,25-JAN-24,21-FEB-24,49,44,1
15132129,"thailand_hy_th",45,44,25-JAN-24,21-FEB-24,45,44,1
15147290,"thailand_gf_th",75,62,25-JAN-24,21-FEB-24,75,62,1
15147290,"thailand_hy_th",75,62,25-JAN-24,21-FEB-24,75,62,1
15151980,"thailand_gf_th",49,47,25-JAN-24,21-FEB-24,49,47,2
15151980,"thailand_hy_th",49,47,25-JAN-24,21-FEB-24,49,47,1
15151999,"thailand_gf_th",50,48,25-JAN-24,21-FEB-24,50,48,1
15151999,"thailand_hy_th",50,48,25-JAN-24,21-FEB-24,50,48,1
15218740,"thailand_gf_th",69,69,25-JAN-24,25-JAN-24,69,69,2
15218740,"thailand_hy_th",69,62,25-JAN-24,21-FEB-24,69,62,1
15233871,"thailand_gf_th",92,92,25-JAN-24,25-JAN-24,92,92,1
15233871,"thailand_hy_th",92,85,25-JAN-24,21-FEB-24,92,85,1
15234320,"thailand_gf_th",297,297,25-JAN-24,25-JAN-24,297,297,1
15234320,"thailand_hy_th",297,272,25-JAN-24,21-FEB-24,297,272,1
15234363,"thailand_gf_th",277,277,25-JAN-24,25-JAN-24,277,277,1
15234363,"thailand_hy_th",277,272,25-JAN-24,21-FEB-24,277,272,1
15234371,"thailand_gf_th",845,845,25-JAN-24,25-JAN-24,845,845,2
15234371,"thailand_hy_th",845,819,25-JAN-24,21-FEB-24,845,819,1
15234428,"thailand_gf_th",297,297,25-JAN-24,25-JAN-24,297,297,2
15234428,"thailand_hy_th",297,285,25-JAN-24,21-FEB-24,297,285,1
15245535,"thailand_gf_th",71,71,25-JAN-24,25-JAN-24,71,71,1
150326968,"thailand_gf_th",896,896,25-JAN-24,25-JAN-24,896,896,2
150326968,"thailand_hy_th",1030,1019,25-JAN-24,21-FEB-24,1030,1019,1
150327231,"thailand_gf_th",490,490,25-JAN-24,25-JAN-24,490,490,2
150327231,"thailand_hy_th",488,460,25-JAN-24,21-FEB-24,488,460,1
150338619,"thailand_gf_th",312,312,25-JAN-24,25-JAN-24,312,312,2
150338619,"thailand_hy_th",312,299,25-JAN-24,21-FEB-24,312,299,1
150338640,"thailand_gf_th",322,322,25-JAN-24,25-JAN-24,322,322,2
150338640,"thailand_hy_th",322,302,25-JAN-24,31-JAN-24,322,302,1
150338657,"thailand_gf_th",322,322,25-JAN-24,25-JAN-24,322,322,2
150338657,"thailand_hy_th",322,302,25-JAN-24,31-JAN-24,322,302,1
150360641,"thailand_gf_th",349,349,25-JAN-24,25-JAN-24,349,349,2
150360641,"thailand_hy_th",349,329,25-JAN-24,21-FEB-24,349,329,1
15038424,"thailand_gf_th",40,40,25-JAN-24,25-JAN-24,40,40,1
15038424,"thailand_hy_th",39.5,37,25-JAN-24,21-FEB-24,39.5,37,1
15038432,"thailand_gf_th",42,42,25-JAN-24,25-JAN-24,42,42,1
15038432,"thailand_hy_th",39.5,37,25-JAN-24,21-FEB-24,39.5,37,1
15039609,"thailand_gf_th",49,49,25-JAN-24,25-JAN-24,49,49,1
15039609,"thailand_hy_th",49,45,25-JAN-24,21-FEB-24,49,45,1
150415747,"thailand_gf_th",100,92,25-JAN-24,07-FEB-24,100,92,1
150415747,"thailand_hy_th",99,92,25-JAN-24,07-FEB-24,99,92,1
15054322,"thailand_gf_th",62,62,25-JAN-24,25-JAN-24,62,62,1
15054322,"thailand_hy_th",62,49,25-JAN-24,31-JAN-24,62,49,1
15057321,"thailand_gf_th",105,89,25-JAN-24,21-FEB-24,105,89,1
15057321,"thailand_hy_th",103,89,25-JAN-24,21-FEB-24,103,89,1
15087972,"thailand_gf_th",115,115,25-JAN-24,25-JAN-24,115,115,2
15087972,"thailand_hy_th",115,108,25-JAN-24,21-FEB-24,115,108,2
15087980,"thailand_gf_th",115,115,25-JAN-24,25-JAN-24,115,115,1
15087980,"thailand_hy_th",115,108,25-JAN-24,21-FEB-24,115,108,1
1509748,"thailand_gf_th",110,89,25-JAN-24,21-FEB-24,110,89,1
14945843,"thailand_gf_th",45,45,25-JAN-24,25-JAN-24,45,45,1
14945843,"thailand_hy_th",45,31,25-JAN-24,21-FEB-24,45,31,1
14947218,"thailand_gf_th",299,119,25-JAN-24,21-FEB-24,299,119,2
14947218,"thailand_hy_th",299,119,24-JAN-24,20-FEB-24,299,119,2
14947226,"thailand_gf_th",45,45,25-JAN-24,25-JAN-24,45,45,1
14947226,"thailand_hy_th",45,31,25-JAN-24,21-FEB-24,45,31,1
14951975,"thailand_gf_th",17,17,25-JAN-24,25-JAN-24,17,17,1
14951975,"thailand_hy_th",17,15,25-JAN-24,21-FEB-24,17,15,1
14951983,"thailand_gf_th",50,41,25-JAN-24,21-FEB-24,50,41,1
14951983,"thailand_hy_th",50,41,25-JAN-24,21-FEB-24,50,41,1
1496522,"thailand_gf_th",19,19,25-JAN-24,25-JAN-24,19,19,1
1496522,"thailand_hy_th",18,16,25-JAN-24,21-FEB-24,18,16,1
14971496,"thailand_gf_th",103,103,25-JAN-24,25-JAN-24,103,103,1
14971496,"thailand_hy_th",103,100,25-JAN-24,21-FEB-24,103,100,1
14971518,"thailand_gf_th",103,103,25-JAN-24,25-JAN-24,103,103,1
14971518,"thailand_hy_th",103,100,25-JAN-24,21-FEB-24,103,100,1
14979195,"thailand_gf_th",179,139,25-JAN-24,21-FEB-24,179,139,1
14979195,"thailand_hy_th",179,139,25-JAN-24,21-FEB-24,179,139,1
149888,"thailand_gf_th",79,79,25-JAN-24,25-JAN-24,79,79,1
149888,"thailand_hy_th",79,55,25-JAN-24,21-FEB-24,79,55,1
149934,"thailand_gf_th",43,43,25-JAN-24,25-JAN-24,43,43,1
149934,"thailand_hy_th",49,34,25-JAN-24,21-FEB-24,49,34,1
150031633,"thailand_gf_th",336,336,25-JAN-24,25-JAN-24,336,336,2
150031633,"thailand_hy_th",332,315,25-JAN-24,21-FEB-24,332,315,1
150033088,"thailand_gf_th",295,295,25-JAN-24,25-JAN-24,295,295,2
150033088,"thailand_hy_th",295,315,25-JAN-24,21-FEB-24,295,315,1
150036140,"thailand_gf_th",1115,1115,25-JAN-24,25-JAN-24,1115,1115,2
150036140,"thailand_hy_th",1249,1243.5,25-JAN-24,21-FEB-24,1249,1243.5,1
150054694,"thailand_gf_th",1051,1051,25-JAN-24,25-JAN-24,1051,1051,2
150054694,"thailand_hy_th",1184,1167.5,25-JAN-24,21-FEB-24,1184,1167.5,1
150086275,"thailand_gf_th",520,520,25-JAN-24,25-JAN-24,520,520,2
150086275,"thailand_hy_th",520,517,25-JAN-24,21-FEB-24,520,517,1
15245535,"thailand_hy_th",71,63,25-JAN-24,21-FEB-24,71,63,1
1525026,"thailand_gf_th",60,60,25-JAN-24,25-JAN-24,60,60,2
1525026,"thailand_hy_th",60,42,25-JAN-24,21-FEB-24,60,42,1
15262367,"thailand_gf_th",165,145,25-JAN-24,21-FEB-24,165,145,1
15262367,"thailand_hy_th",179,145,25-JAN-24,21-FEB-24,179,145,1
15284379,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,1
15284379,"thailand_hy_th",119,99,25-JAN-24,21-FEB-24,119,99,1
15285103,"thailand_gf_th",79,72,25-JAN-24,21-FEB-24,79,72,1
15285103,"thailand_hy_th",79,72,25-JAN-24,21-FEB-24,79,72,1
152870,"thailand_gf_th",303,303,25-JAN-24,25-JAN-24,303,303,1
152870,"thailand_hy_th",303,249,25-JAN-24,21-FEB-24,303,249,1
15289397,"thailand_gf_th",260,260,25-JAN-24,25-JAN-24,260,260,1
15289397,"thailand_hy_th",260,219,25-JAN-24,21-FEB-24,260,219,1
15289419,"thailand_gf_th",260,260,25-JAN-24,25-JAN-24,260,260,1
15289419,"thailand_hy_th",260,219,25-JAN-24,21-FEB-24,260,219,1
155705,"thailand_gf_th",147,147,25-JAN-24,25-JAN-24,147,147,1
155705,"thailand_hy_th",142,129,25-JAN-24,21-FEB-24,142,129,1
15581969,"thailand_gf_th",56,56,25-JAN-24,25-JAN-24,56,56,1
15581969,"thailand_hy_th",56,49,25-JAN-24,31-JAN-24,56,49,1
15607984,"thailand_gf_th",210,210,25-JAN-24,25-JAN-24,210,210,1
15607984,"thailand_hy_th",209,189,25-JAN-24,21-FEB-24,209,189,1
15638758,"thailand_gf_th",129,129,25-JAN-24,25-JAN-24,129,129,2
15638758,"thailand_hy_th",129,109,25-JAN-24,21-FEB-24,129,109,1
15638766,"thailand_gf_th",129,129,25-JAN-24,25-JAN-24,129,129,2
15638766,"thailand_hy_th",129,109,25-JAN-24,21-FEB-24,129,109,1
15645312,"thailand_gf_th",284,284,25-JAN-24,25-JAN-24,284,284,1
15645312,"thailand_hy_th",275,255,25-JAN-24,21-FEB-24,275,255,1
15651770,"thailand_gf_th",150,109,25-JAN-24,21-FEB-24,150,109,1
